"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AIF1L",1.04151271114162,0.0213315540831877,0.288948460093469,0.892762563230085,0.937095379713168
"F11R",383.442806819861,0.014259054477493,0.111803436232741,0.892768698626372,0.937095379713168
"GDPD2",4.31154781054702,-0.0225575105720709,0.212844452382917,0.89292505674729,0.937204497648197
"COX6CP1",1.33269283367808,0.0219123174647066,0.280971639379983,0.893279176188032,0.937521158742031
"FDXACB1",14.361075762247,-0.0179716940602056,0.148596135272368,0.893410288227257,0.93754872997386
"MEX3A",2.30604048962974,-0.0228993603913198,0.260928777125796,0.893399755596276,0.93754872997386
"STYK1",5.61142918741751,0.0226804825213632,0.219760800706786,0.893549044356504,0.937639325176957
"AP3B1",3.43874331657354,-0.0223888089713226,0.272314415713774,0.893625774833458,0.937649098431015
"TNFAIP8L3",10.5643783020042,0.0189437387326678,0.159907445119602,0.893663211174452,0.937649098431015
"GABRD",24.0691578488604,-0.0167380491586623,0.136448179696128,0.893764084544562,0.937699926795301
"CHPT1",206.507056808876,-0.0180162664460721,0.150791680564515,0.894338049827115,0.938247068345727
"CCNA2",4.3388200576664,-0.0215383028938815,0.282491181073474,0.894533273835365,0.938396832808112
"FYB2",9.98744294292216,-0.0194216896698143,0.167779715507292,0.894628149419722,0.938441316854647
"ARMC12",1.57732685788356,-0.0222637497471687,0.269623952614783,0.894842412260557,0.938500940789308
"H4C14",38.6415878065545,0.0219414616659953,0.276041890518185,0.894741635464069,0.938500940789308
"MTCO3P43",4.29211961438411,0.0228276767269244,0.244943312818919,0.894797815851145,0.938500940789308
"OPTN",486.51622486547,0.0185066394256689,0.157639013327141,0.895017022041843,0.938629027748233
"CHPF2",1.24744718545785,0.00690148730552041,0.344173297701147,0.895306243691029,0.938877289264969
"RFPL1",1.17481135801113,-0.0197721425586756,0.298184683196796,0.895441554926942,0.938964130503539
"ABRAXAS1P2",2.07872541395061,-0.0218593687213331,0.273324155316775,0.895874496053941,0.939082955855173
"CD209",10.7742495515996,0.0205505813739058,0.18656523954123,0.895843685482938,0.939082955855173
"CENPBD2P",189.928659276566,-0.0080328165300113,0.0623132287342132,0.895725465929046,0.939082955855173
"CORIN",28.6636589275584,0.0175546249817313,0.148677777746494,0.895913577289188,0.939082955855173
"CYP4F35P",7.3361808744856,0.0222156602100673,0.219903384165951,0.895739498071509,0.939082955855173
"PSMB6",56.1707261799906,0.0122990399726424,0.0979455055080075,0.89581397824854,0.939082955855173
"UBE2FP1",2.29493399648656,-0.0222210127469067,0.265058937759693,0.8959224196677,0.939082955855173
"TUBA1C",86.705470858136,0.0151489890520891,0.124197019574564,0.895990504259705,0.939099283209378
"AP1M2",6.07928740361213,-0.0224540085013817,0.234051732494577,0.896171848784232,0.939200664121873
"TP53BP2",142.941742699751,0.00784999347365231,0.0611317534852265,0.896192257976175,0.939200664121873
"SLC16A1",6.48199106429773,0.0217249261394385,0.209767350943903,0.896253715963455,0.939210037499642
"SLC47A1",20.3099539112835,-0.0152134086328834,0.125503099415835,0.896469674688839,0.9393813060587
"BECN1",253.722523173971,-0.00959885044367965,0.0757090302789612,0.896606422002043,0.939469556359865
"ZMYND12",1.55433409364202,-0.0216802586376247,0.273529459517051,0.896670495590856,0.939481652820296
"IGHV3-74",6.79028947424671,0.0220680395014014,0.22334262868135,0.896905659879305,0.939653594211375
"PIF1",10.8359539334526,-0.0193350316209044,0.172239569060082,0.896939679081722,0.939653594211375
"ARMH3",129.557615795204,-0.00816775422089903,0.0642667549017336,0.897078683713281,0.939701527170345
"CCDC180",49.1354479427407,-0.0133169768859657,0.108516137704764,0.897143057111191,0.939701527170345
"ZNF558",66.4247649508689,0.01169047605149,0.0939809997810053,0.89714060970251,0.939701527170345
"CAVIN1",12.7968128765356,0.0180803609501837,0.157721993714009,0.897461182285707,0.939979693439908
"INSM2",1.40841162124636,0.0213811233393687,0.275230020145037,0.897640891100905,0.940112861588082
"POM121L15P",14.9031368423517,-0.0165691056112765,0.141395622007949,0.897792636213476,0.940216729047782
"CFAP92",106.674370635641,0.0136550757584041,0.112709103258759,0.898009153947057,0.940275594704881
"CHCHD4P5",4.19436239012416,0.0221087617237939,0.25140113404496,0.897911333398741,0.940275594704881
"COQ3",4.54736089848801,0.0217856313673718,0.222161375015129,0.898063513960355,0.940275594704881
"SNRNP35",39.6443300483081,-0.0137762284494492,0.113970705538616,0.898105812168723,0.940275594704881
"SP1",1123.09371958766,0.0104202953293948,0.0838934266906039,0.898111712851188,0.940275594704881
"ABCC13",34.3072382996063,0.0203905758634138,0.191594104292389,0.898200819278463,0.940313840599116
"FSD1",7.61299528667616,0.0215381557863947,0.215968553296085,0.898286778901867,0.940315892457945
"RPL36AP15",4.28092773070198,-0.0213676533293349,0.211594770396818,0.898307930586327,0.940315892457945
"ATCAY",20.7919354736143,0.01718140471455,0.149224305081735,0.898400672760993,0.940357934823571
"SDE2",151.79671723231,0.0124184665831751,0.101863252392317,0.898470438162352,0.940375923837411
"PCSK1",1.88508175895884,-0.0218432989338213,0.256890808074397,0.89873530785697,0.940598102932992
"SULT2A1",5.50781968521781,0.0216196004649771,0.221837266254647,0.898792803140051,0.940603234883546
"MPG",29.8495805150093,-0.0189264891887106,0.172001162305829,0.899012466653382,0.940701786994542
"ODAD1",11.6123322345066,-0.0184247121220446,0.165351737273773,0.898992936756332,0.940701786994542
"TEPP",6.26144823363049,0.0212718699668097,0.213123620365905,0.899044766290059,0.940701786994542
"ACTR3C",27.4936972768265,-0.0214759268770287,0.219414013632709,0.899120760532999,0.940726266651028
"HYAL4",2.35447879500145,0.0218078534085518,0.25160002000584,0.899283074570775,0.940841052278346
"TMC5",73.4470302906725,-0.0201629864975559,0.191910282215401,0.899422390381973,0.940931764856199
"OR51B5",3.73203440396384,0.0218007154650927,0.244361064998272,0.899506782622504,0.94096501182684
"CYP17A1",4.63885702741693,-0.0216862680943326,0.254095837590359,0.899688300500323,0.941044812822287
"FBXO43",2.15740364635491,0.0215538582088638,0.260521437450466,0.899679843659847,0.941044812822287
"RPS18P5",8.42538013087739,0.0203113888703244,0.195920401647109,0.89980353261544,0.941110302972348
"PRKAR1A",869.400832583521,-0.0131409478378533,0.110359505643084,0.899994748914082,0.941232092544002
"RASL11A",1.77155781169262,-0.0196966504812383,0.29088191190491,0.900025230454992,0.941232092544002
"ZNF219",74.938711465263,0.0169791646562197,0.151253962217942,0.900619064980507,0.941798045791754
"DSC1",3.87990581715236,-0.011787411137271,0.331612986491367,0.900784891967762,0.941863238872815
"EPPK1",22.9419791069136,0.00941338096224332,0.337819981759548,0.90078673194965,0.941863238872815
"CDKN1B",408.378433111013,0.00903881909398658,0.0744270111873775,0.901022261088278,0.941870133052645
"HNRNPA1P3",5.98811150738672,-0.0203150649052022,0.200223986042696,0.900882864859824,0.941870133052645
"NPTX1",4.0602040806365,0.0214571896561307,0.246940167223548,0.901056638329928,0.941870133052645
"PHB1P6",16.502885790622,0.0164224399062386,0.14556607024923,0.900983874020503,0.941870133052645
"RPL36AP8",2.00043820256737,-0.0210446819998199,0.267219574844561,0.901034322887559,0.941870133052645
"ACTR3B",54.1380035730603,0.0109886119177703,0.0918977094192669,0.901275515558005,0.941988814618684
"HTRA1",2.2517023194212,-0.0203034586525176,0.280401410628316,0.901261511383433,0.941988814618684
"ATP6V0D2",14.1744300072425,0.0179993331246789,0.166183611828343,0.901657353367767,0.942277770537718
"PGAP2",75.7566082264318,0.0125382567942726,0.106665567581621,0.901636195290979,0.942277770537718
"CLDN4",9.55833489508615,0.0186803720394508,0.176175863193392,0.901873894071645,0.942393935234364
"PRSS16",4.68884151052487,-0.0201729443644327,0.201276252640235,0.90182354923669,0.942393935234364
"DPY19L2",5.46249553057192,-0.0200471233641929,0.200105205075118,0.902155017970594,0.942595517271305
"TMEM239",2.08333109292903,0.0205024364954009,0.273868207041473,0.902172214965066,0.942595517271305
"PARVA",9.90290487901319,0.0181541540159913,0.170636592858836,0.902594300166449,0.942680383573395
"RTF2",250.693664840112,-0.0143799744970192,0.12588325450436,0.902361234796359,0.942680383573395
"SIRPD",18.6889353844741,-0.0183183680486665,0.172939247589178,0.902593202425369,0.942680383573395
"TARM1",2.50571398933174,0.0210394001131322,0.257864583768476,0.902351459483522,0.942680383573395
"TBX3",0.98234841261503,-0.0170599885846578,0.308000492748009,0.902622396907709,0.942680383573395
"TRDJ3",1.42497656500089,-0.0190903414663375,0.291869889115204,0.902607342244769,0.942680383573395
"TTC39A",18.3701882175648,-0.0152121504207503,0.135099874197031,0.902616007369932,0.942680383573395
"RNF216P1",147.067044503883,-0.00767233673220024,0.0640149302946162,0.902924750005721,0.942941092715889
"TCP11L1",82.2307759221854,0.010306403523279,0.0875548732447554,0.903142657061673,0.943113587992528
"CNTN4",2.91033586443413,-0.0208437765514831,0.257080372079845,0.903328662003703,0.943252751047187
"ABCB10",122.456919479644,-0.0118736879835672,0.102456996580696,0.903408151169061,0.943280680930507
"KRI1",103.984399793546,-0.0181076147052311,0.17258973948602,0.903579201165293,0.943404203902001
"IKZF5",63.0703315194305,-0.0201548466730311,0.209510795320581,0.903664822133954,0.943438523370834
"NPM1P33",2.46965225834281,-0.0199450185068969,0.276192795821372,0.904230439372891,0.9439739323012
"FTH1P1",6.02565877481407,0.0193264438713404,0.19534142317659,0.904490319756209,0.944190122502761
"RHBG",7.57624972718036,-0.0205433239629199,0.230039378436414,0.904674181153129,0.944326936496073
"BEST1",470.704271276825,0.0143941465196388,0.13022454522106,0.904998090799694,0.944609912690547
"SHOC2",37.383072029162,-0.0173759807547142,0.166917213943083,0.905336307625165,0.944907788391461
"TNFRSF17",8.20193843169747,0.0193593356726053,0.200155166507006,0.905507514228016,0.94503132940235
"EIF2D",169.40183483447,-0.0063572641447351,0.0542760144572153,0.90558956475929,0.945061813847584
"DIP2B",690.541904044416,-0.0115807487172139,0.102517717782256,0.905830128315727,0.945250936242625
"NPIPB2",17.1731752354022,0.0174726052364182,0.169678913618876,0.905876491316668,0.945250936242625
"C3orf33",6.15034400243194,-0.0194354813068626,0.204573448304687,0.906115208925795,0.945444869706426
"ENOSF1",180.106432996505,-0.0130011507568743,0.117309677773468,0.906194883306508,0.94547284377184
"CDK13",814.0857357075,0.00523143654146135,0.0448896591972639,0.906433895887851,0.945628242070351
"EPG5",391.497364179785,-0.0169398371224731,0.163731719372027,0.906449571263858,0.945628242070351
"MKNK1",385.784762481671,-0.0112284080910245,0.0999598192743257,0.906577680864446,0.945706726291083
"PDZD2",53.6759513276883,-0.0102761496272914,0.0910740692178496,0.906878437535888,0.9457998049641
"RALBP1",522.242738296449,0.0132608534615633,0.120928844647535,0.906799902809717,0.9457998049641
"RPL23AP17",1.00407462750866,-0.0182630147418943,0.291859099423778,0.906813454071845,0.9457998049641
"SAYSD1",17.4733277405396,0.0198823579438506,0.221500099689921,0.906844519487953,0.9457998049641
"CACNG6",5.25343739395046,0.018408510436925,0.289947693282647,0.906953087690511,0.945814314928445
"SIRPB2",285.450795987693,0.0150638891553798,0.141328144114671,0.906998116597023,0.945814314928445
"RBMS3",13.1073065159886,-0.0150976031551939,0.142084245840381,0.907184855147063,0.945953890759399
"CPPED1",1301.6205248955,-0.0150020270104876,0.141173402559459,0.907297581667236,0.945956804692318
"RNA5SP123",1.34797692437925,-0.0188653983151605,0.283003011551202,0.907386860088865,0.945956804692318
"SETP5",8.4290338353165,0.0185890584198632,0.192441970443043,0.907377224866858,0.945956804692318
"SLC39A14",13.360964292762,-0.0194707917767868,0.212374899283645,0.907426727926447,0.945956804692318
"TUBA4B",4.35504958334657,0.0196801291235045,0.218942025804745,0.907452105010126,0.945956804692318
"GBAP1",36.9307185646142,-0.0158392122618984,0.152793432051107,0.907967450730537,0.946438853964078
"RIPK4",2.36849809585055,0.0194720446261585,0.269288007899661,0.908028916726948,0.946447763602859
"PGAM1P10",0.947702666012967,-0.0166218489322793,0.304177524576172,0.908171876736138,0.94648645273736
"PHTF1",111.497546915118,0.0116727779817949,0.106353893276098,0.908155823347336,0.94648645273736
"EPB41L2",51.0205508809745,0.0125023516122648,0.115102781174425,0.908277724620737,0.946541609651666
"BEST2",7.47625096453611,0.0175757718416714,0.17878966683789,0.908513069133618,0.946676546344369
"PDLIM3",7.13586025277606,-0.0180438681924361,0.186548377419723,0.908483857918483,0.946676546344369
"CHRNA5",10.7695218511803,0.016743292468572,0.166436895636657,0.908585435245741,0.946696796351301
"KCNJ9",10.4534385988627,0.0179660290876146,0.186620830416341,0.908897616613053,0.946854870497668
"MEIOC",27.0219611890953,-0.0124019046967281,0.115012075078946,0.908948910907155,0.946854870497668
"SAMD9L",520.397300456668,0.0190436278441992,0.209469859482909,0.908944989536479,0.946854870497668
"ZNF625",5.58629354403735,-0.0192520479452742,0.215336675124314,0.908937470301612,0.946854870497668
"PECR",55.7229899403917,-0.00941321530453911,0.0853353926738395,0.90936368856077,0.947177298067356
"SMAP2",2142.66908239995,-0.0148797571273311,0.143766053713289,0.909364349181692,0.947177298067356
"ARHGAP24",66.6338394970998,-0.0143266513304938,0.137297470227234,0.909453242145236,0.947214723722778
"EEF1A1P25",9.98741968839056,-0.0169679669471998,0.172555667543765,0.909608937164961,0.947321716717832
"UBE2V2P2",1.00182558797047,-0.0179966505413882,0.288217267558448,0.909747219582096,0.947410563772318
"AKR1C7P",4.43828845285845,0.0193145206052165,0.262082711126268,0.90987402050412,0.947487444350288
"UBAC2",185.008188355139,-0.00761031672695152,0.0688732247815761,0.910217408149549,0.947789843080734
"CHIT1",24.8452084292256,-0.0150459134513922,0.147837623749229,0.910330277985939,0.947852187330647
"ANAPC1P4",14.0150767734793,-0.0194188885982599,0.241488255786275,0.910415872822103,0.947886126756509
"SMIM47",9.26738408380981,-0.0174659340776009,0.183326036095369,0.910479281607054,0.947896964406668
"RIT2",7.07249974696421,-0.0181201897915085,0.196802240485945,0.91077312311036,0.948147689570943
"ZNF177",4.25305566753777,0.0184069081659652,0.278962460970576,0.91085757849808,0.948180419733319
"UBE2L4",1.6359172305116,-0.0181902847993481,0.282169951640895,0.910954900305751,0.948226538934254
"EPCAM",1.54788885335378,-0.0188425113269989,0.26916949998398,0.911011183083318,0.948229937114889
"KPNB1",1065.82522683638,-0.0107592485346128,0.100935304360449,0.911246759477067,0.948419942577243
"IGHJ2",1.54218367428697,0.0175805154518601,0.288640067575241,0.911657828244764,0.948693962161252
"IGSF10",1.30012773631048,0.0174567717703681,0.290222075031302,0.911627754142926,0.948693962161252
"MZT2B",46.7479164337129,0.0135052485620733,0.131702282276244,0.911669171242127,0.948693962161252
"KIF18B",15.1151898149236,-0.016650122707655,0.173871591453633,0.911739346833158,0.948711788347162
"C6orf52",1.61985890718978,-0.0183156319228244,0.276471086578217,0.911952269999133,0.948847902477184
"NBR1",680.229019906202,-0.00817779105324347,0.0758770125594363,0.912029968802207,0.948847902477184
"PCDHGB9P",1.50801797292487,0.0172371516803762,0.291918948145775,0.911999068105044,0.948847902477184
"STRIT1",2.33682348427597,0.0190499349674491,0.248243279735454,0.912082367312706,0.948847902477184
"NHS",40.0082220514926,0.0166557640898159,0.175291207602152,0.912177698209913,0.948891882305839
"C16orf95",8.50717014122803,-0.0166620883255823,0.175867790442523,0.912331388529129,0.948996561814789
"TMEM232",11.7867341971958,-0.0161056123325746,0.168156190544065,0.912674357515076,0.949298103178664
"ZNF608",18.0586881694171,-0.018170701740797,0.207488373487483,0.912750536502633,0.94932212987611
"IGFBP5",1.81211811309743,0.0178170763518559,0.280544563302191,0.913260761983047,0.949639813889411
"IGSF23",1.07077801623366,0.0158692635897223,0.302766831065764,0.913268370080954,0.949639813889411
"MACROH2A2",9.19018157489643,-0.0175472428663546,0.194842294926279,0.913129031201059,0.949639813889411
"PLIN2",112.005988696514,0.0108255039487473,0.104118967017902,0.913162634764141,0.949639813889411
"CFAP298",56.3652939959438,-0.0112155241242154,0.108785827842007,0.913494684204911,0.949819919016617
"PRDM7",34.3621577553914,-0.0098375813183795,0.0943920680849612,0.913718776140583,0.94998399060807
"SLC25A41",1.16052102470181,-0.0166404527584406,0.294473228207129,0.913864945955373,0.94998399060807
"XK",131.752502767343,0.0186669904383085,0.240902382961862,0.913860938356326,0.94998399060807
"ZNF587P1",2.77435559591953,0.0186892536897976,0.246052715295229,0.913778676511372,0.94998399060807
"PLCD4",37.634296940127,0.00990066576015399,0.0953400754199037,0.913957789196869,0.950025285353132
"A3GALT2",2.07905693694951,-0.0183794874817729,0.260855524262928,0.914357355689267,0.950291489100184
"MASP2",3.26786302668068,-0.01855014657683,0.239750009705953,0.914373286884264,0.950291489100184
"PTMAP4",3.14549189097225,-0.0172226585314363,0.286323295448634,0.914314908617951,0.950291489100184
"PDRG1",25.8851454296506,0.0141922426956096,0.146004723583252,0.914575354415599,0.9504462645975
"STX18",76.6654007232404,0.0100742285973394,0.0986324261607772,0.915120901511021,0.950957952677044
"EIF2S2P1",5.89643900185367,0.0180361843080805,0.222810222134367,0.915606056100982,0.951406827409137
"PROX1",2.24101013927052,0.017587751763038,0.27493942630176,0.915791166840315,0.951543892345264
"GNB3",1.39200076124084,0.015576847626185,0.301115085906949,0.91588719141604,0.951588382623206
"HPCAL4",30.0322882347888,0.017189339651667,0.19990138025263,0.916005060900087,0.951601168518637
"MUC20P1",2.66973092022072,0.0146294771830959,0.308555991462025,0.916005910943072,0.951601168518637
"HERC1",1249.51305907591,-0.00673829387190561,0.0652878823547336,0.916292000575787,0.951843087082415
"LINC03042",2.21399046536146,-0.0180465071998269,0.253901221185969,0.916467805810583,0.951970420892222
"CBX3P4",1.79677162220984,0.0174704550998738,0.273807898224367,0.916594562674763,0.952046794438593
"PAMR1",9.27034193521997,0.0159852250906662,0.179581796630386,0.916991873395998,0.952404161189746
"SRP72P2",7.19409460840703,0.0174650584465765,0.215227869618157,0.917342969499325,0.952713489895792
"ABAT",198.383026324548,0.0104487258815286,0.106088215963495,0.917567005320091,0.952890830922647
"SMIM27",65.8818427493641,-0.0106585803269315,0.108682775281161,0.917705623109542,0.952979450114042
"FMC1",12.7944494468596,-0.0147610299581038,0.162295285425571,0.917924638970949,0.952999756927531
"METTL15P1",2.42953385745071,-0.0176826591825709,0.258144961559359,0.917847007259032,0.952999756927531
"SMIM11P2",1.23428797981875,0.0159079948915273,0.293823079322828,0.917938317729414,0.952999756927531
"TRAJ8",4.7039332369083,0.0173385052498577,0.214800947257736,0.917880250651684,0.952999756927531
"CLU",313.966847393956,0.0162875727829415,0.189736393792194,0.918159992422748,0.953008616126797
"GARIN2",1.51574031936403,0.016869650433405,0.279663041131019,0.918093125273608,0.953008616126797
"HLA-DRB5",185.805393387503,0.0107698255709115,0.327617751168132,0.918122874419694,0.953008616126797
"YBX1",2115.27965822248,0.0151499130963473,0.168683954403052,0.918013531763413,0.953008616126797
"DPPA3",2.36263596807147,-0.0159309261337881,0.2927674160962,0.918284790928318,0.953082839238218
"SCFD2",56.0561586378372,-0.0109608090015886,0.113167398655454,0.918344353729652,0.953089349878421
"OR7A19P",2.49462816715129,0.0150986759287875,0.301163011945612,0.918432154361317,0.953125164253925
"MARK2P18",10.5309199300513,0.0152081368613602,0.17108929807735,0.918485959305121,0.95312569667375
"RETN",9.94298404643322,-0.0175778323444216,0.252279301457412,0.918712911782929,0.953250590429755
"RPL23AP42",561.032949362588,-0.0124482361113851,0.131999076998724,0.918708810970579,0.953250590429755
"BORCS7-ASMT",9.89588042035731,0.0117275523675077,0.322933627639442,0.918841631010427,0.953255590897253
"CMPK1",43.8479484317056,-0.0135713377976064,0.147418993578703,0.918908849685637,0.953255590897253
"PSMD9",162.702833480474,0.00654508513594616,0.0655371257045675,0.918980460575482,0.953255590897253
"TDGF1",6.80908833173277,-0.0162729797854968,0.192570916482049,0.918904462917927,0.953255590897253
"TTC9",116.743008286917,0.012030297589782,0.127232364392462,0.918984226908048,0.953255590897253
"GALNT16",26.9469125041851,0.0132734328503534,0.143833208044277,0.919142914866052,0.953364903577066
"SNRNP25",7.30536575978948,-0.0172287952606525,0.222375074268735,0.919325372432357,0.95349885675903
"WDR31",33.3921091940177,-0.0123403360697041,0.132325778692894,0.919575300474567,0.953702768859822
"BCL2L14",10.7966342293404,0.0143600768907964,0.16114993451648,0.91974025990035,0.953707939953488
"FCGR1CP",21.2469363502332,0.017350379969747,0.233802411667639,0.919666618871257,0.953707939953488
"RPS15AP6",1.02624931274882,0.0140395138618523,0.308085792306617,0.919734637926872,0.953707939953488
"COQ7",34.9774708546445,-0.010250841419506,0.107251669608715,0.919905305705713,0.953823780656657
"DPF1",7.5646384112147,-0.016407193981898,0.201857590117451,0.920192870958646,0.954066637512776
"ALDH7A1",93.9259071758278,-0.0101046209633344,0.106068943613588,0.920259607531855,0.954075877427192
"MYG1P1",7.08306348504195,-0.0157335261413185,0.187145890300286,0.920308472875254,0.954075877427192
"CXCR2",3422.32562550704,0.0152471132062925,0.179201549526496,0.920706331068712,0.954430953883149
"FAM180A",1.2187612188215,-0.0152453282142603,0.294353191637466,0.921114604165203,0.954430953883149
"HYI",15.7273177586095,-0.0144305518027816,0.167140075121111,0.921398090564521,0.954430953883149
"KLRA1P",2.22861215960029,0.0136123904809432,0.309436103071349,0.921162816083448,0.954430953883149
"KRTAP12-4",1.02337599103728,0.0149058492677757,0.298373667875902,0.920980994682511,0.954430953883149
"LDAF1",20.9064230063383,-0.0104438911427552,0.11181558445791,0.92135697493021,0.954430953883149
"LILRA5",345.31701956529,0.0129320390041955,0.144031061279719,0.921300896104907,0.954430953883149
"MARVELD3",10.6369625736887,-0.0139868998026368,0.15902833346592,0.921065719126125,0.954430953883149
"OR52K1",127.292090636787,-0.0122057975433249,0.13410598292612,0.921318625542862,0.954430953883149
"PYGL",998.345177310924,0.0135933048167706,0.153002970795632,0.921052402318637,0.954430953883149
"RNA5SP197",1.09989358128328,-0.0148975263992553,0.297900795915913,0.921263474905011,0.954430953883149
"RPL31P18",1.06939409008731,0.0154314062402744,0.29200950885802,0.92114950496526,0.954430953883149
"TAF1L",2.76934617621284,0.017054769036386,0.243129206287452,0.921300092906471,0.954430953883149
"WBP11P2",11.6715327309924,0.0149598364515291,0.17535821835537,0.921108707431332,0.954430953883149
"FBLN5",13.2379085264276,0.0151013698334763,0.179345085861597,0.921501345387562,0.954482629423556
"FIP1L1",185.3494728693,0.00648924337040796,0.0675465153292154,0.921960731102313,0.954739484091663
"SMARCAL1",51.4931220893487,-0.0149305122157332,0.177614549577816,0.92190863268209,0.954739484091663
"TRIM40",4.70164683935821,-0.016929366968212,0.239173590726162,0.921815813292817,0.954739484091663
"USP9YP3",2.93143240821676,-0.016784121051772,0.258694134514321,0.921962853214823,0.954739484091663
"CDKN2AIPNL",29.4852891366128,-0.00956770694036233,0.102540115951888,0.922157131186019,0.954788296652068
"HMGB3P24",1.38944474686044,-0.0149797961103844,0.295194809279752,0.922113771414936,0.954788296652068
"L3MBTL4",23.453504785574,-0.0132711819745687,0.151198714200966,0.922222241748612,0.954788296652068
"UPK1A",1.13934534524805,0.0137862107445575,0.306602377986899,0.922223529475229,0.954788296652068
"DOCK9",252.844986357458,-0.0101604165721753,0.110039933981649,0.922396803851689,0.954912412415343
"ENO4",2.10049668797586,0.014420737416579,0.300284126491228,0.92256241332135,0.955028579166079
"ESAM",42.2695522784282,0.0142155502681989,0.167921789511823,0.922814323761921,0.955187371941044
"P3H2",6.7233512906875,0.0155937867152184,0.195103314318129,0.922822622296298,0.955187371941044
"TRBJ1-3",5.63918880843276,0.0165182590004308,0.224865867241167,0.922879807435902,0.955191282175411
"ANKRD31",3.33359518501493,-0.0166005123994534,0.232301908080372,0.923046934257758,0.955253698599699
"TGFBRAP1",103.650721997564,0.00780391853916081,0.0832446502797459,0.923046352910324,0.955253698599699
"ZNF408",6.50709420163397,-0.0166492844127402,0.242689338862004,0.923162525013447,0.955318044313227
"GRB10",46.8658740864807,0.0129095603990671,0.148961403390922,0.923467655436639,0.955578512930125
"DUTP2",1.75167983271047,-0.0162010336113533,0.268107952469891,0.9236049845991,0.95566532540092
"RAD9B",40.645680383917,-0.00995111570744415,0.109664520951487,0.923760364136015,0.955770803689265
"BRCA2",0.962846984524976,-0.0126561366839702,0.312357990680296,0.924432593316347,0.956079161016762
"CHRDL2",1.05990492741782,-0.0153053353892916,0.285254453667713,0.924154261093309,0.956079161016762
"CLEC4C",12.2484282983638,-0.0150093401970571,0.189076356398718,0.924413322385834,0.956079161016762
"CREM",26.7544278921391,0.0108275279061876,0.121798912875111,0.92431008826097,0.956079161016762
"JAK1",1568.81424211624,0.00671827202345773,0.0722923645231715,0.924283767057906,0.956079161016762
"LANCL2",8.79506035816655,0.0157193263389573,0.207163900278323,0.924431836047027,0.956079161016762
"OR2J2",3.07285027922711,-0.0164193092704909,0.241738106325815,0.924211341468948,0.956079161016762
"DDX20P1",11.6181076285511,0.0136768789694909,0.165252587727293,0.924899427603339,0.956340767918467
"KRT18P15",4.90267009211323,-0.0162750770810912,0.245003657973359,0.924888069125052,0.956340767918467
"NIBAN1",2210.79697921753,-0.0138300230105826,0.167626049158572,0.924810091592264,0.956340767918467
"PHKA1P1",3.64917870119666,-0.0161763333152321,0.229669054795606,0.924845277896207,0.956340767918467
"NHERF4",8.54844277988727,0.0160045511818082,0.222097542157028,0.925013081762344,0.956402992676583
"TRBJ1-2",6.87644184008275,0.0159811308765651,0.222820885052902,0.925192929345147,0.956533645952827
"ZNF599",31.4122302431972,-0.0107313038296233,0.122333128178856,0.925260806389096,0.956548527298785
"PARLP1",8.31778571053362,0.0154280544310693,0.205040198461508,0.92548703422356,0.956727102889334
"TRGV8",7.98359663233217,-0.0158686204747401,0.221295996990552,0.925568042055504,0.956755544570726
"ZNF727",21.275779434425,0.0135245376302429,0.165090292795097,0.925682327161549,0.956818379545992
"C1orf216",28.1578870111933,-0.0102428893559423,0.116899380892569,0.925806157911763,0.956891073407991
"SYCE2",1.68957524493387,0.015370401714519,0.27683414628133,0.925989707737419,0.957025479507873
"RDH5",23.9148179835076,0.0118235238379812,0.139243799849531,0.926066332355094,0.957049367512473
"CDYL2",60.7505425790583,-0.00962870731407292,0.109768726640142,0.926285294277833,0.957220343685159
"SERPINE2",21.415390157408,0.0114381594704419,0.134637114292627,0.926490799973149,0.957377395280782
"SOD1",20.6226463004705,-0.0133845018843223,0.16584428308299,0.926683801505631,0.957521508459657
"NTAN1P2",13.5031174682183,-0.0129453606208805,0.158978297334401,0.926909703290876,0.95769959811423
"GPR173",1.14980062082196,-0.0139347036421847,0.295944646619911,0.927214450840306,0.9579169572681
"POLR2J2",162.637831564459,0.00992741233120216,0.115317057150644,0.92722719397402,0.9579169572681
"HECTD1",310.524534792088,-0.00721002965838503,0.0813589214609797,0.927342827553846,0.957981081892251
"TTLL9",5.23323356631313,0.0151580816744702,0.209099101179511,0.927411723860582,0.957996920483222
"TRBV11-1",2.64378104810012,-0.0156779419116959,0.24554315484259,0.927633325372127,0.958170489418452
"MTCO3P21",4.44045370657553,-0.0149264557677224,0.204855809200421,0.927873392445101,0.958363110642217
"FNTAP2",4.63289929370627,-0.0154522182381699,0.227713656471977,0.928066278383323,0.958479815755782
"GLYATL1B",4.81425074897535,0.0155447312272526,0.252133349835621,0.928093567193661,0.958479815755782
"RPS2P5",232.815233922071,0.0155094769687948,0.234476011738849,0.928196346844627,0.95853061165865
"AQP1",4.67272217834527,-0.0148813656911244,0.275376461509546,0.928628109396804,0.958699707721187
"CHST4",1.00862908496012,0.0120086368706215,0.312151590885993,0.928449427334416,0.958699707721187
"DNAJC28",5.47683253792986,0.014038933501911,0.185879320400533,0.928583772046036,0.958699707721187
"STAMBP",52.1458757953644,0.0101110874893484,0.120384509251331,0.928593182288962,0.958699707721187
